0,3765627
2,171435
8,464314
15,36095
18,37577
15,81082
9,232337
0,8116313
-9,541262
-23,81402
-41,83547
-57,13944
-57,72643
-33,41778
14,40132
68,52276
102,6207
96,67606
51,27156
-10,21902
-55,09879
-62,60102
-38,10054
-9,051373
-4,114079
-29,96261
-63,56265
-67,65865
-20,0881
64,26096
136,9497
145,883
72,80661
-48,20514
-146,9177
-160,0731
-74,0218
62,43497
165,7027
169,2722
66,53238
-83,72668
-193,2092
-198,3911
-98,38126
47,10529
156,7099
176,875
110,214
6,996942
-71,1736
-89,52065
-55,80622
-6,804531
21,2388
16,16741
-7,289593
-23,8848
-18,69821
3,210504
23,67929
27,33909
13,31324
-5,684265
-14,69725
-8,411567
5,710001
14,62914
10,66492
-2,768703
-14,71169
-15,94788
-6,240296
6,079337
11,30578
6,159707
-4,055509
-10,29534
-7,311219
2,308457
10,62963
11,03639
3,496869
-5,723311
-9,388342
-5,131386
2,910362
7,775686
5,460221
-1,958005
-8,252361
-8,262374
-2,041111
5,371644
8,193314
4,574464
-2,086229
-6,119467
-4,282477
1,691285
6,67782
6,452449
1,112166
-5,116766
-7,412381
-4,25967
1,452003
4,934695
3,461498
-1,481123
-5,541433
-5,149782
-0,4312538
4,965869
6,902202
4,097846
-0,9289042
-4,029535
-2,850304
1,307264
4,663135
4,134067
-0,1325488
-4,918028
-6,592616
-4,051949
0,4663038
3,297873
2,371804
-1,153421
-3,938707
-3,278804
0,6572378
4,979722
6,453205
4,110839
-0,0271775
-2,674783
-1,982968
1,003103
3,295632
2,494811
-1,2056
-5,172036
-6,482207
-4,281848
-0,4206645
2,11712
1,661619
-0,8332149
-2,667376
-1,697715
1,850085
5,541765
6,708319
4,592235
0,9105664
-1,596337
-1,40666
0,599522
1,964601
0,7718551
-2,707015
-6,187497
-7,207396
-5,098219
-1,479075
1,106323
1,26158
-0,1923509
-1,009681
0,5098912
4,01911
7,329931
8,147974
5,897424
2,140398
-0,7319178
-1,433721
-0,7419925
-0,7021313
-2,766977
-6,434217
-9,52381
