2,219587
5,235919
11,83229
17,87461
19,01416
14,05908
5,332701
-4,206753
-14,11477
-26,34812
-41,30509
-53,54224
-52,16099
-27,70427
18,42295
69,70928
100,9271
93,06486
47,20097
-13,45437
-56,85045
-62,97194
-37,68511
-8,501568
-3,777746
-29,76138
-63,12927
-66,6236
-18,35093
66,4107
138,9149
147,0044
72,66044
-49,59631
-149,0677
-162,2343
-75,52186
61,88648
165,9061
169,698
66,66708
-84,04946
-193,6994
-198,4906
-97,64099
48,69709
158,6624
178,4418
110,8031
6,486241
-72,4044
-90,84791
-56,73005
-7,190216
21,18003
16,10933
-7,528359
-24,23193
-18,9229
3,295419
24,07041
27,85365
13,73283
-5,459414
-14,60147
-8,298887
5,927845
14,90504
10,85592
-2,784427
-14,93835
-16,27148
-6,518518
5,913403
11,20878
6,034705
-4,262863
-10,542
-7,486374
2,296787
10,78344
11,2689
3,701915
-5,592474
-9,294733
-5,000962
3,11314
8,007469
5,626419
-1,931733
-8,364286
-8,439526
-2,198806
5,265942
8,103931
4,440245
-2,288322
-6,344059
-4,444066
1,655347
6,761827
6,591126
1,235068
-5,031164
-7,327359
-4,121881
1,656392
5,157296
3,621857
-1,43744
-5,604746
-5,259065
-0,52613
4,897753
6,821614
3,956155
-1,13826
-4,254365
-3,012481
1,256262
4,709638
4,219028
-0,06210722
-4,86631
-6,516658
-3,905654
0,6834219
3,528986
2,538963
-1,094509
-3,970257
-3,342007
0,6098089
4,944534
6,382283
3,95881
-0,2554365
-2,916756
-2,158875
0,9346812
3,312485
2,536798
-1,181696
-5,154783
-6,416984
-4,122252
-0,1765994
2,375965
1,851426
-0,7522333
-2,667995
-1,716799
1,852539
5,545525
6,649737
4,421839
0,6433365
-1,88124
-1,618496
0,5002306
1,944583
0,7629278
-2,7423
-6,217967
-7,156448
-4,910447
-1,175122
1,433907
1,510659
-0,06273929
-0,95845
0,5588429
4,100697
7,397224
8,103928
5,675639
1,768701
-1,139975
-1,75609
-0,9326359
-0,8126476
-2,885358
-6,59035
-9,642374
-9,814981
-6,707247
-2,03271
1,798566
3,608452
4,26209
5,666057
8,789176
12,40298
13,69675
10,39495
2,731591
-6,329408
-12,89553
-14,64669
-12,15536
-8,072823
-4,905075
-3,186211
-1,483447
1,856201
6,748064
10,92054
11,47036
7,257699
0,2143712
-5,597245
-6,62469
-2,285077
4,551954
9,420584
9,132863
3,676265
-4,06326
-10,35115
-12,84967
-11,55516
-8,067624
-4,078811
-0,3594126
3,124338
6,381365
8,81446
9,488986
7,983696
4,975981
1,93236
0,08289287
-0,4698255
-0,7243599
-1,820811
-3,944644
-6,043062
-6,641316
-5,111289
-2,324117
-0,08651021
0,2470022
-1,112189
-2,471159
-1,927872
1,129107
5,454588
8,758677
9,276931
6,912356
3,13148
-0,2139633
-2,159827
-3,02312
-3,722304
-4,718344
-5,535383
-5,264585
-3,567986
-1,239899
0,2545541
-0,04057221
-1,641525
-2,782566
-1,656271
2,156961
7,171544
10,83512
11,14851
7,908566
2,714418
-2,188174
-5,313807
-6,583675
-6,866834
-6,94477
-6,809482
-5,830344
-3,547927
-0,3332198
2,696616
4,448896
4,655626
4,018599
3,571934
3,79767
4,238014
3,928149
2,282128
-0,3177115
-2,73097
-3,904863
-3,660683
-2,774345
-2,289496
-2,636456
-3,287707
-3,231932
-1,867778
0,429421
2,54296
3,46264
3,049745
2,093661
1,620668
2,03114
2,778569
2,851525
1,654179
-0,4474226
-2,368073
-3,137538
-2,641725
-1,665765
-1,211091
-1,655454
-2,449611
-2,596838
-1,513579
0,4436741
2,222419
2,889383
2,347854
1,371642
0,9351341
1,397284
2,213037
2,40617
1,407881
-0,4346784
-2,101039
-2,692082
-2,124303
-1,157038
-0,7373726
-1,207932
-2,03119
-2,253728
-1,322298
0,424917
1,99818
2,529995
1,947362
0,9937549
0,5895112
1,062729
1,885092
2,126697
1,249898
-0,4156714
-1,909498
-2,393439
-1,803117
-0,8656445
-0,4755306
-0,9477508
-1,764016
-2,017859
-1,186926
0,4072697
1,831897
2,276135
1,682844
0,7627617
0,3856411
0,854482
1,661359
1,922754
1,131115
-0,3997443
-1,763167
-2,17383
-1,580776
-0,6786249
-0,3135009
-0,777391
-1,572789
-1,838424
-1,080972
0,3930413
1,701701
2,08353
1,492931
0,6088178
0,2548099
0,7127097
1,495317
1,762796
1,035453
-0,3870904
-1,646302
-2,003059
-1,416462
-0,5502206
-0,2065442
-0,6577725
-1,426794
-1,694354
-0,9937848
0,381827
1,59606
1,930788
1,349274
0,5005643
0,1665134
0,6106344
1,365628
1,631954
0,9553774
-0,3771982
-1,550272
-1,865475
-1,289786
-0,4581579
-0,1330913
-0,5698409
-1,310605
-1,574703
-0,9197629
0,3731639
1,508383
1,806147
1,236781
0,4217153
0,1050461
0,5342796
1,260779
1,52189
0,886562
-0,3696954
-1,469952
-1,752036
-1,189309
-0,3902417
-0,08142812
-0,5030854
-1,2154
-1,47294
-0,8554598
0,3667744
1,434621
1,702523
1,146613
0,3629565
0,06149483
0,4755742
1,173861
1,427377
0,8261899
-0,3643926
-1,402102
-1,657109
-1,108088
-0,3392404
-0,04465835
-0,4511984
-1,135667
-1,384801
-0,798522
0,3625503
1,372162
1,615386
1,073243
0,3185969
0,03044849
0,4295142
1,100405
1,344871
0,7722539
-0,3612572
-1,344613
-1,57702
-1,041679
-0,3006257
-0,01848613
-0,4101582
-1,06773
-1,307293
-0,7472038
0,3605323
1,319306
1,541738
1,013073
0,2850029
0,008463728
0,3928304
1,037347
1,271811
0,7232046
-0,3604051
-1,296124
-1,509323
-0,9871607
-0,2714661
-0,0001308841
-0,3772809
-1,009004
-1,238193
-0,700099
0,360917
1,274987
1,4796
0,9637312
