-1,574985
-0,01275962
6,703337
14,2455
17,48569
14,36775
6,768403
-2,21205
-11,6554
-23,19173
-37,37915
-49,36352
-48,84216
-26,46971
16,92497
65,84861
95,9842
88,6227
44,40279
-14,34419
-56,35974
-61,92862
-36,67682
-7,626346
-2,787554
-28,42335
-61,50658
-65,07719
-17,29292
66,79846
138,7754
146,6508
72,30444
-50,0127
-149,8042
-163,4968
-77,214
60,21141
164,8408
169,6513
67,62387
-82,52535
-192,2258
-197,5465
-97,3583
48,52453
158,3901
178,3463
110,9521
6,7601
-72,19109
-90,82352
-56,91581
-7,528937
20,76375
15,67116
-7,950062
-24,59465
-19,17269
3,204568
24,14766
28,06155
14,00887
-5,165777
-14,30622
-7,993555
6,243262
15,19606
11,059
-2,726551
-15,03846
-16,48743
-6,77983
5,662138
10,98091
5,810922
-4,498188
-10,76877
-7,648598
2,257448
10,88629
11,4777
3,946907
-5,370704
-9,113061
-4,837399
3,284598
8,180315
5,754169
-1,90667
-8,467646
-8,642241
-2,43294
5,064071
7,956511
4,324985
-2,405877
-6,47006
-4,541409
1,643309
6,867091
6,791631
1,464321
-4,841871
-7,206511
-4,047839
1,725826
5,240488
3,690773
-1,438743
-5,714584
-5,462059
-0,7564407
4,714937
6,722046
3,919368
-1,162174
-4,296122
-3,053046
1,272488
4,827641
4,429928
0,1755289
-4,684322
-6,434599
-3,904638
0,6614941
3,527978
2,549187
-1,12872
-4,101241
-3,567429
0,3575882
4,757517
6,31508
3,994601
-0,1839834
-2,868297
-2,134
0,9921311
3,463319
2,785576
-0,905593
-4,955944
-6,363091
-4,199245
-0,3061297
2,27024
1,782198
-0,842021
-2,849372
-2,00194
1,539387
5,32616
6,609313
4,55022
0,8481669
-1,698984
-1,487012
0,6392146
2,175026
1,105807
-2,37147
-5,966095
-7,13385
-5,113054
-1,49135
1,134861
1,279101
-0,2861775
-1,274873
0,118163
3,636378
7,096873
8,11834
6,011405
2,284779
-0,6247588
-1,328597
-0,5346065
-0,3201747
-2,258279
-5,967108
-9,291286
-9,965747
-7,388872
-3,049758
0,7237791
2,637269
3,352781
4,689481
7,771926
11,69609
13,88959
11,96758
5,648869
-2,791815
-9,920313
-13,32557
-12,9338
-10,53074
-8,014599
-5,884131
-3,196112
1,055631
6,413474
10,70781
11,45636
7,872149
1,840444
-3,053194
-3,864024
-0,3229411
4,935575
8,134281
6,837687
1,418085
-5,420506
-10,54379
-12,24892
-10,83645
-7,755796
-4,261322
-0,721715
3,007997
6,722867
9,469636
10,07304
8,144188
4,631165
1,322587
-0,385275
-0,4756041
-0,2200357
-1,047178
-3,280397
-5,791836
-6,885921
-5,710415
-3,032635
-0,7068086
-0,2156805
-1,442103
-2,679762
-1,928057
1,503533
6,319792
10,02701
10,60068
7,796891
3,17605
-1,090533
-3,66243
-4,645695
-5,034847
-5,577507
-6,060645
-5,589002
-3,556468
-0,428598
2,374697
3,446179
2,445786
0,3974516
-1,016927
-0,6278598
1,463254
4,057367
5,748768
5,80892
4,435518
2,315414
-0,002718974
-2,358928
-4,71102
-6,709949
-7,63099
-6,822248
-4,314512
-1,022829
1,729072
3,057215
3,081464
2,736626
2,958747
3,891917
4,760855
4,521275
2,762799
0,1231941
-2,136762
-3,064989
-2,706457
-1,992647
-1,926902
-2,735029
-3,677508
-3,675781
-2,236002
0,09152237
2,098698
2,840118
2,338783
1,505589
1,346266
2,11195
3,091781
3,214794
1,962032
-0,1643076
-2,002509
-2,628875
-2,057963
-1,177145
-0,9772898
-1,717558
-2,711772
-2,908582
-1,783497
0,194141
1,904555
2,449851
1,841177
0,9420828
0,7224894
1,442452
2,437957
2,681511
1,651553
-0,2076567
-1,814752
-2,29842
-1,668629
-0,7656537
-0,536268
-1,238036
-2,227243
-2,501608
-1,546606
0,2139203
1,734044
2,168567
1,527374
0,6283368
0,3945383
1,07933
2,05777
2,352885
1,459255
-0,2165702
-1,66152
-2,055546
-1,409018
-0,518405
-0,2833421
-0,952078
-1,917131
-2,226318
-1,384353
0,2172635
1,596021
1,955865
1,30795
0,4283888
0,1939995
0,8474882
1,797673
2,11634
1,318781
-0,2168361
-1,536506
-1,866956
-1,220288
-0,353295
-0,1208082
-0,7598088
-1,694366
-2,019272
-1,2605
0,2157478
1,482114
1,786905
1,143253
0,2896501
0,05985481
0,6850956
1,603735
1,932551
1,208095
-0,2142704
-1,432147
-1,714255
-1,074803
-0,2349565
-0,008355971
-0,62054
-1,523284
-1,854312
-1,160538
0,2125755
1,386036
1,647876
1,013393
0,1873664
-0,03572743
0,5640786
1,451159
1,783156
1,117049
-0,2107778
-1,343321
-1,586872
-0,9578288
-0,1454796
0,07392807
-0,5141551
-1,385943
-1,717999
-1,077026
0,208958
1,303619
1,530525
0,9071714
0,1082113
-0,1074243
0,4695677
1,326532
1,657981
1,039983
-0,2071763
-1,266615
-1,478248
-0,8606658
-0,07470417
0,1371411
-0,4293689
-1,272043
-1,60241
-1,005529
0,2054799
1,232045
1,429555
0,8176957
0,04426757
-0,163819
0,3927971
1,221758
1,550714
0,9733333
-0,2039081
-1,199687
-1,384037
-0,7777497
-0,01633443
0,1880629
-0,3592277
-1,175086
-1,502416
-0,9431195
0,202496
1,169353
1,341352
0,7403965
-0,00957022
-0,2103774
0,3281389
1,131525
1,457107
0,9146475
-0,2012766
-1,140883
-1,301203
-0,7052659
0,03385286
0,2311933
-0,2990852
-1,090648
-1,414437
-0,8877062
0,2002832
1,114143
1,263334
0,6720348
-0,05686979
-0,2508875
0,2716769
1,052079
1,374095
0,8621066
-0,1995511
-1,089021
-1,227523
-0,6404151
0,07894198
0,2698004
-0,2455645
-1,015484
-1,335803
-0,8376743
0,1991196
1,065423
1,193571
0,6101438
-0,1003678
-0,2882493
0,2204238
0,9805531
1,299304
0,8142454
-0,1990336
-1,043271
-1,161302
-0,5809745
0,1214346
0,3065421
-0,1959441
-0,9469953
-1,264356
-0,7916598
0,1993467
1,022507
1,130554
0,5526687
-0,14243
-0,3249897
0,1718143
0,9145235
1,230722
0,7697554
-0,2001236
-1,003085
-1,101176
-0,5249867
0,1636548
0,3439206
-0,14771
-0,8828435
-1,198158
-0,7483616
0,2014441
0,9849782
1,073025
0,4976779
-0,1854367
-0,3636975
0,123276
0,851639
1,166407
0,7272897
-0,203408
-0,9681732
-1,045956
-0,4704672
0,2081495
0,3847389
-0,09810485
-0,8205516
-1,135176
-0,7063212
0,2061426
0,9526732
1,019814
0,4430378
-0,2322377
-0,4075485
0,07170651
0,7891535
1,104115
0,6851897
-0,2098119
-0,9384962
-0,9944256
-0,4150059
0,2582527
0,4327575
-0,043464
-0,7569041
-1,072781
-0,6635544
0,2146297
0,9256716
0,96957
0,3858805
-0,2869064
-0,4611892
0,01256389
0,7230824
1,040578
0,6409566
-0,220879
-0,9142299
-0,9449453
-0,3549994
0,3191576
0,4939611
0,0221176
-0,6866702
-1,006652
-0,6167476
0,2289364
0,9041752
0,9200906
0,3214164
-0,3563538
-0,5326565
-0,06221327
0,6461408
0,9697011
0,5899619
-0,2393021
-0,895411
-0,894231
-0,283693
0,400481
0,5796278
0,1102358
-0,5990441
-0,927595
-0,5590791
0,2526163
0,887536
0,8659263
0,2394829
-0,454626
-0,6385695
-0,1703316
0,5411112
0,876543
0,5215519
-0,2695692
-0,8792301
-0,8321878
-0,1846387
0,5238625
0,7156652
0,2499872
-0,4640576
-0,8090411
-0,4728251
0,2902092
0,8661411
0,7859443
0,1112023
-0,6167847
-0,8218744
-0,3644619
0,3491062
0,707819
0,404452
-0,3094421
-0,8317693
-0,707644
-0,004570756
0,7435412
0,9739736
0,5501308
-0,1408605
-0,5219828
-0,30678
0,2753938
0,6900471
0,5544476
-0,05374851
-0,6953169
-0,975541
-0,8848591
-0,7574256
-0,8762605
-1,092221
-0,8495858
0,3256277
2,249976
3,946664
4,181622
2,363
-0,8619813
-3,835301
-4,883733
-3,430006
-0,4248113
2,246575
3,000351
1,579061
-0,8440824
-2,531245
-2,37879
-0,601213
1,538786
2,688425
2,316563
0,9434021
-0,3913959
-0,9373629
-0,6872349
-0,1924965
0,01357343
-0,1402223
-0,3046611
-0,1406492
0,2905356
0,5470513
0,2212976
-0,6323562
-1,464664
-1,658092
-1,059985
-0,1449608
0,3760313
0,2014134
-0,2185677
0,004910307
1,411396
3,546512
5,042202
4,481139
1,47797
-2,828252
-6,309879
-7,126806
-4,898694
-0,965404
2,455158
3,646119
2,388902
-0,04770756
-1,845078
-1,81108
-0,01907169
2,42032
4,169248
4,436373
3,242944
1,158128
-1,148923
-3,16754
-4,520289
-4,857914
-3,926373
-1,829706
0,7638075
2,772774
3,254271
2,034641
-0,0577118
-1,614695
-1,520425
0,2939606
2,747739
4,267687
3,786227
1,418597
-1,62488
-3,812365
-4,216558
-2,988843
-1,119218
0,2873625
0,6944337
0,3430364
-0,07665645
0,01161444
0,684472
1,535621
2,010944
1,781316
0,9060979
-0,2633986
-1,306458
-1,906801
-1,903243
-1,269666
-0,115236
1,273847
2,425793
2,801473
2,04395
0,2350537
-2,022479
-3,803476
-4,277214
-3,131527
-0,7663316
1,863819
3,687873
4,015751
2,844738
0,8267388
-1,078051
-2,079959
-1,92711
-0,9757133
0,06773458
0,5860102
0,4179288
-0,07205311
-0,2765834
0,1871797
1,133258
1,844449
1,517532
-0,1410879
-2,568434
-4,528247
-4,778249
-2,84129
0,60921
4,029541
5,821795
5,210068
2,651487
-0,4580095
-2,588938
-2,900647
-1,608573
0,2656471
1,544446
1,52654
0,2620591
-1,601081
-3,217981
-3,930425
-3,466456
-1,949576
0,1960208
2,374233
3,971992
4,549129
4,017244
2,699604
1,184429
0,007659553
-0,6543978
-1,064282
-1,685633
-2,764744
-4,024876
-4,72342
-4,086411
-1,863253
1,36789
4,376732
5,871219
5,169568
2,569529
-0,7845508
-3,445321
-4,3158
-3,095688
-0,3544531
2,739987
4,883914
5,117372
3,182538
-0,3390771
-4,177804
-6,817849
-7,113441
-4,833564
-0,850522
3,187097
5,596915
5,46894
3,108757
-0,1345924
