0,4695043
2,870959
9,55286
16,32337
18,44512
14,25327
5,834077
-3,693903
-13,46516
-25,11536
-39,1491
-50,686
-49,50856
-26,45485
17,47435
66,73485
97,08459
89,90433
45,81228
-13,00253
-55,41054
-61,63908
-37,03043
-8,270582
-3,263912
-28,55363
-61,62976
-65,87983
-19,26074
63,94987
136,2236
145,92
74,29793
-45,78251
-145,1974
-160,815
-77,85319
56,68126
160,5285
167,1451
68,44672
-78,84398
-187,868
-195,0879
-98,24184
44,77859
153,7908
175,1702
110,4487
8,611526
-69,41796
-88,64632
-56,05351
-7,696032
20,37854
15,69012
-7,50928
-24,19745
-19,29346
2,494511
23,22092
27,418
13,88861
-4,929107
-14,10044
-8,08846
5,906657
14,93008
11,15043
-2,259695
-14,4601
-16,12879
-6,781865
5,440314
10,82376
5,902382
-4,221942
-10,55524
-7,715456
1,90523
10,46091
11,23718
3,992834
-5,161978
-8,975435
-4,916557
3,048782
7,997591
5,805393
-1,620954
-8,128521
-8,466251
-2,500909
4,863737
7,827403
4,391413
-2,199447
-6,308595
-4,582809
1,400321
6,582979
6,656339
1,545988
-4,646237
-7,080559
-4,102501
1,541965
5,095066
3,726128
-1,224771
-5,468086
-5,354774
-0,8480713
4,521197
6,596095
3,963261
-0,9964103
-4,163578
-3,085022
1,078687
4,607856
4,343033
0,2753423
-4,490182
-6,306406
-3,938451
0,5108306
3,406345
2,579887
-0,9487869
-3,900626
-3,495891
0,2503936
4,560898
6,182692
4,018572
-0,04650005
-2,756453
-2,165344
0,821068
3,276094
2,725715
-0,791261
-4,75472
-6,2244
-4,212965
-0,4313738
2,167847
1,816259
-0,6753072
-2,670484
-1,950657
1,417828
5,117867
6,461547
4,552208
0,9608877
-1,606726
-1,526492
0,471993
1,99917
1,0598
-2,242487
-5,747481
-6,97263
-5,099678
-1,589066
1,055287
1,328292
-0,1119374
-1,094864
0,163858
3,500218
6,862967
7,93524
5,973532
2,359443
-0,5652112
-1,396162
-0,7274741
-0,5179053
-2,314891
-5,826711
-9,032468
-9,73888
-7,297461
-3,071964
0,7104076
2,748654
3,5957
4,945707
7,880733
11,56849
13,56495
11,57285
5,300077
-3,062626
-10,15555
-13,56485
-13,14033
-10,58735
-7,795316
-5,344662
-2,414151
1,913983
7,164159
11,19758
11,56629
7,508144
0,9622834
-4,354691
-5,301818
-1,449724
4,554778
8,685828
8,111408
2,873413
-4,380491
-10,24684
-12,58729
-11,37583
-8,049296
-4,152503
-0,4260548
3,095471
6,347304
8,725105
9,346641
7,840828
4,887937
1,925956
0,1761292
-0,2284949
-0,2649149
-1,136865
-3,196523
-5,568771
-6,811133
-6,084653
-3,871628
-1,629102
-0,6334361
-0,9445286
-1,343201
-0,3237146
2,625529
6,463256
9,211432
9,288346
6,559327
2,349879
-1,520046
-3,896262
-4,785837
-4,92528
-4,911667
-4,681656
-3,748916
-1,91476
0,2510268
1,655105
1,5028
0,02095203
-1,556049
-1,794207
-0,07512598
2,946873
5,780719
7,076912
6,409322
4,327772
1,75527
-0,6992984
-2,951219
-5,085707
-6,865092
-7,630414
-6,749566
-4,237541
-0,9711137
1,768751
3,122943
3,202451
2,904104
3,123618
3,99401
4,769866
4,457927
2,682357
0,07304859
-2,152079
-3,083055
-2,770908
-2,111453
-2,059798
-2,82124
-3,681546
-3,613825
-2,161105
0,1331394
2,104081
2,848633
2,394869
1,61665
1,471267
2,190737
3,091112
3,153064
1,892308
-0,1986383
-2,00246
-2,636105
-2,115937
-1,290031
-1,101363
-1,792812
-2,707824
-2,846948
-1,717912
0,2228135
1,901169
2,458268
1,903788
1,059667
0,8483673
1,516362
2,431957
2,620046
1,589231
-0,2319643
-1,809203
-2,308868
-1,736588
-0,8888747
-0,6652495
-1,311983
-2,220122
-2,440412
-1,486878
0,2348253
1,727057
2,181335
1,600767
0,7574921
0,5273458
1,154261
2,050231
2,292044
1,401616
-0,2347841
-1,653571
-2,070712
-1,487738
-0,6535771
-0,4204431
-1,028687
-1,90971
-2,165902
-1,328418
0,2333156
1,58743
1,973423
1,391853
0,5696015
0,3357446
0,9263224
1,790793
2,056405
1,264253
-0,2311232
-1,527495
-1,886872
-1,309243
-0,5005749
-0,2674973
-0,8413212
-1,688374
-1,959865
-1,207149
0,2285682
1,472835
1,809135
1,237166
0,4430521
0,2117718
0,7696843
1,598925
1,873711
1,155742
-0,2258483
-1,422701
-1,738758
-1,173619
-0,3945737
-0,1657887
-0,7085724
-1,519915
-1,796079
-1,109041
0,2230773
1,376489
1,674615
1,117097
0,3533356
0,1275255
0,6559089
1,44947
1,725568
1,066302
-0,2203237
-1,333707
-1,615821
-1,066449
-0,3179834
-0,09547535
-0,6101372
-1,386164
-1,661099
-1,026947
0,2176301
1,293952
1,561666
1,020773
0,2874807
0,06849364
0,570066
1,32889
1,601818
0,9905161
-0,2150241
-1,256886
-1,511573
-0,9793545
-0,2610213
-0,04569654
-0,5347685
-1,276772
-1,547042
-0,9566377
0,2125238
1,222227
1,465065
0,9416167
0,2379698
0,02639229
0,5035124
1,229108
1,496212
0,9250047
-0,2101418
-1,189738
-1,421746
-0,90709
-0,2178194
-0,0100335
-0,475713
-1,185326
-1,448864
-0,8953604
0,2078868
1,159213
1,381282
0,8753878
0,2001624
-0,003816684
0,4508981
1,144954
1,404612
0,8674873
-0,2057654
-1,130476
-1,343389
-0,8461893
-0,1846688
0,0155089
-0,4286843
-1,107602
-1,363127
-0,8411992
0,2037828
1,103375
1,307825
0,8192264
0,1710702
-0,02532522
0,4087585
1,072945
1,32413
0,8163347
-0,2019437
-1,077778
-1,274381
-0,7942748
-0,1591489
0,03349207
-0,3908652
-1,040708
-1,28738
-0,7927529
0,2002528
1,05357
1,242878
0,7711462
0,148729
-0,04018943
0,3747965
1,01066
1,25267
0,7703288
-0,1987154
-1,030648
-1,213161
-0,7496834
-0,1396707
0,04555729
-0,3603858
-0,9826084
-1,219818
-0,7489512
0,1973379
1,008927
1,185095
0,7297571
0,1318668
-0,04969958
0,3475027
0,9563917
1,188666
0,7285191
-0,1961287
-0,9883291
-1,158567
-0,7112634
-0,1252407
0,05268594
-0,3360515
-0,9318779
-1,159076
-0,7089394
0,1950992
0,9687915
1,133482
0,694123
0,1197472
-0,05455092
0,3259705
0,9089628
1,130927
0,6901242
-0,1942653
-0,9502618
-1,109762
-0,6782839
-0,1153753
0,05529019
-0,317235
-0,8875697
-1,104111
-0,6719874
0,19365
0,9327015
1,087351
0,6637243
0,112155
-0,05485265
0,3098631
0,8676515
1,078533
0,6544403
-0,1932878
-0,916089
-1,06622
-0,6504612
-0,1101701
0,05312612
-0,3039271
-0,8491948
-1,054108
-0,6373844
0,1932326
0,9004275
1,046371
0,6385659
0,10958
-0,0499128
0,2995726
0,8322276
1,030752
0,6206982
-0,1935714
-0,8857579
-1,027861
-0,6281906
-0,1106586
0,04488676
-0,2970514
-0,8168312
-1,008378
-0,6042129
0,1944534
0,8721871
1,010833
0,6196205
0,1138639
-0,03751893
0,2967779
0,803157
0,9868633
0,5876598
-0,1961485
-0,859948
-0,995585
-0,6133723
-0,1199695
0,02693908
-0,2994273
-0,7914469
-0,9659927
-0,5705517
0,1991824
0,8495317
0,9827259
0,6104
0,1303269
-0,01166986
0,306111
0,7820378
0,9452735
0,5518813
-0,2046709
-0,8420157
-0,9735308
-0,6125495
-0,1474232
-0,01091255
-0,3186828
-0,7752469
-0,9233736
-0,5292587
0,2152624
0,8399672
0,9708677
0,6236556
0,1761504
0,04570662
0,3401618
0,7705904
0,8960484
0,4959798
-0,2382511
-0,8502939
-0,981856
-0,6523525
-0,2267343
-0,1019491
-0,3741099
-0,7617707
-0,8464165
-0,4282558
0,2984636
0,8947609
1,025351
0,717306
0,3174987
0,1893902
0,405604
0,6932026
0,6748936
0,2011895
-0,506687
-1,023645
-1,057924
-0,6773658
-0,2381356
-0,08003532
-0,2477702
-0,4724796
-0,4240676
-0,01268482
0,5242248
0,8268305
0,7309142
0,415024
0,2355827
0,3837784
0,6698606
0,6515054
0,03313411
-0,9900045
-1,76312
-1,615761
-0,4103337
1,238094
2,289112
1,962528
0,3042335
-1,785138
-3,099708
-2,882685
-1,270718
0,852933
2,451602
2,934764
2,37031
1,244271
0,04032724
-1,003871
-1,818732
-2,268085
-2,059986
-0,9545812
0,883257
2,726591
3,55837
2,67344
0,2144069
-2,766571
-4,823425
-4,910049
-2,952395
0,1510795
3,06445
4,712299
4,714723
3,371732
1,332417
-0,7541738
-2,400577
-3,272627
-3,173273
-2,127599
-0,50085
1,032219
1,76819
1,385585
0,1965645
-0,9929231
-1,377932
-0,6853147
0,6403378
1,74597
1,962922
1,254961
0,1963408
-0,4928366
-0,4931704
-0,09678304
0,07072615
-0,4099473
-1,378013
-2,179132
-2,14658
-1,106702
0,4756456
1,814463
2,332942
2,007164
1,285023
0,678184
0,3678538
0,1306172
-0,3815756
-1,258518
-2,170348
-2,564216
-2,065818
-0,7733722
0,7777837
1,944189
2,345924
2,021195
1,292604
0,4957076
-0,2021528
-0,7792211
-1,212243
-1,385235
-1,162009
-0,5575628
0,1699313
0,632101
0,5750061
0,09111714
-0,4115368
-0,492181
-0,01412126
0,7246363
1,184417
0,9737015
0,1516135
-0,7860264
-1,236573
-0,903756
-0,0008637596
0,8960114
1,234415
0,8390047
-0,003302435
-0,7637404
-1,026978
-0,7376713
-0,1922831
0,1885642
0,1390094
-0,2961787
-0,8025436
-0,985
-0,5888678
0,3558059
1,523741
2,418391
2,585819
1,837514
0,3793934
-1,238713
-2,363392
-2,56596
-1,87714
-0,7714719
0,1145066
0,3693985
0,05108378
-0,3803015
-0,4010888
0,1975034
1,15667
1,929592
2,060221
1,48547
0,5476491
-0,2752168
-0,704008
-0,8037305
-0,8458372
-1,02254
-1,26081
-1,29196
-0,9132348
-0,2119295
0,4516957
0,7072936
0,4770275
0,06456079
-0,06195636
0,3594389
1,145391
1,755944
1,661988
0,7299542
-0,6533502
-1,802497
-2,141712
-1,522798
-0,2656527
1,056265
1,904716
1,962682
1,172978
-0,2909253
-2,038396
-3,478343
-3,942485
-2,970925
-0,6493886
2,250877
4,531868
5,175431
3,957139
1,638312
-0,4639503
-1,306802
-0,8125859
0,0754148
0,05827051
-1,553382
-4,235377
-6,452073
-6,571078
-3,908957
0,7697158
5,615887
8,675919
8,868853
6,398461
2,449962
-1,524226
-4,44091
-5,826728
-5,690246
-4,289535
-2,02822
0,5102068
2,570002
3,433588
2,78727
0,9898261
-1,012901
-2,157826
-1,859012
-0,3442907
1,494766
2,643659
2,542619
1,341692
-0,2857062
-1,590825
-2,139125
-1,921323
-1,200656
-0,2865651
0,5823324
1,215117
1,419351
1,048539
0,1443262
-0,9618725
-1,732322
-1,699399
-0,7709593
0,6573222
1,888325
2,306134
1,712502
0,4096825
-0,9985504
-1,933116
-2,085678
-1,475478
-0,3580481
0,8980219
1,89488
2,27388
1,827709
0,6457489
-0,8210318
-1,904073
-2,0694
-1,285635
-0,1277651
0,5347294
0,1268972
-1,149764
-2,320686
-2,20883
-0,2520863
2,973048
5,918767
6,886612
5,024837
0,8864741
-3,805294
-7,047208
-7,571786
-5,414156
-1,762526
1,740819
3,803615
3,973242
2,647827
0,7268355
-0,8463411
-1,441233
-0,9135404
0,3973595
1,818969
2,617434
2,324973
0,9880635
-0,8195885
-2,279588
-2,782403
-2,281178
-1,299985
-0,5645995
-0,4915259
-0,8925005
-1,117877
-0,5523744
0,8869818
2,616892
3,729452
3,578117
2,198626
0,2759037
-1,304119
-1,988931
-1,812615
-1,231157
-0,717447
-0,4488491
-0,3074015
-0,1364205
0,0131196
-0,1109992
-0,6932385
-1,554323
-2,115463
-1,717886
-0,1046442
2,28435
4,448154
5,341512
4,455395
2,098263
-0,7829792
-3,106409
-4,165308
-3,870512
-2,656599
-1,186507
-0,0538186
0,3978719
0,1385637
-0,5528632
-1,153581
-1,064957
0,1021103
2,224802
4,549595
5,92458
5,35629
2,621769
-1,442782
-5,219271
-7,068084
-6,176458
-3,01237
0,8900388
3,706536
4,236048
2,463159
-0,5037631
-3,044974
-3,844779
-2,499518
0,3457616
3,349222
5,115996
4,836652
2,648876
-0,4282005
-2,965122
-3,802837
-2,634486
-0,1926586
2,088633
2,805342
1,34693
-1,722198
-4,896819
-6,482324
-5,470868
-2,071399
2,387352
6,116169
7,724783
6,836016
4,168017
1,087751
-1,106691
-1,815568
-1,388443
-0,8868865
-1,460353
-3,611793
-6,715347
-9,094855
-8,752247
-4,496808
3,078887
11,39812
16,79762
16,26224
9,165608
-1,992129
-12,44649
-17,37589
-14,37707
-4,855685
6,519479
14,10933
14,16579
6,736279
-4,400668
-13,70288
-16,65457
-11,91624
-1,797381
9,049253
15,92034
16,1632
10,15012
0,8357246
-7,729525
-12,17956
-11,15541
-5,699503
1,353151
6,689855
7,990116
4,932481
-0,7120975
-5,968213
-8,129477
-6,102399
-0,9318721
4,775502
8,226052
7,869015
4,116564
-0,9972389
-4,968144
-6,106885
-4,270551
-0,7305318
2,630004
4,277488
3,654625
1,255865
-1,7474
-4,062345
-4,763338
-3,585043
-0,9878432
2,003835
4,172057
4,602052
3,120558
0,4421512
-2,117543
-3,277362
-2,461634
-0,1281215
2,454544
3,870432
3,290821
0,8767247
-2,342053
-4,995472
-5,992129
-4,92545
-2,144117
1,4438
4,68533
6,512119
6,252561
3,896057
0,2112894
-3,420123
-5,506823
-5,133891
-2,488442
1,122322
3,864334
4,317895
2,252609
-1,224609
-4,257669
-5,239039
-3,649286
-0,2774568
3,260082
5,382958
5,295014
3,249193
0,2776577
-2,378074
-3,80697
-3,712391
-2,399805
-0,5617484
1,017431
1,748176
1,450889
0,4325455
-0,6369025
-1,044471
-0,4285547
0,9648228
2,347806
2,795007
1,786571
-0,4277751
-2,884097
-4,378593
-4,104688
-2,092063
0,798355
3,310386
4,407723
3,738797
1,734642
-0,6627874
-2,463194
-3,044801
-2,355705
-0,8560075
0,7322944
1,744289
1,833514
1,082461
-0,0734743
-1,071471
-1,491583
-1,239914
-0,5526261
0,1739646
0,6208729
0,7068093
0,5811829
0,4725267
0,5085915
0,6331245
0,6658553
0,4480697
-0,03646519
-0,6436914
-1,150784
